,n,sf,bw,cr,pwr,pa,br [bits/s],t_est [s],t_meas [s],Q [mC],I_avg [mA]
30,30.0,7.0,125.0,7.0,16.0,1.0,0.0,50000.0,0.55008,3.118683142407102,5.669508330437576
31,31.0,7.0,125.0,7.0,17.0,1.0,0.0,50000.0,0.55008,3.340632573153459,6.07299406114285
32,32.0,8.0,125.0,7.0,2.0,1.0,0.0,85000.0,0.58528,2.6249369543731116,4.4849250860666885
33,33.0,8.0,125.0,7.0,3.0,1.0,0.0,85000.0,0.58528,2.7289638125634332,4.662663703805756
34,34.0,8.0,125.0,7.0,4.0,1.0,0.0,85000.0,0.58528,2.8601784007295317,4.886854839956143
35,35.0,8.0,125.0,7.0,5.0,1.0,0.0,85000.0,0.58528,2.98055933226651,5.092535764534086
36,36.0,8.0,125.0,7.0,6.0,1.0,0.0,85000.0,0.58528,3.105253107127172,5.3055855438886885
37,37.0,8.0,125.0,7.0,7.0,1.0,0.0,85000.0,0.58528,3.240104942516826,5.53599122217883
38,38.0,8.0,125.0,7.0,8.0,1.0,0.0,85000.0,0.58528,3.366488788401464,5.751928629718193
39,39.0,8.0,125.0,7.0,9.0,1.0,0.0,85000.0,0.58528,3.518861156930324,6.012269609298667
40,40.0,8.0,125.0,7.0,10.0,1.0,0.0,85000.0,0.58528,3.7106752713910685,6.340000121977631
41,41.0,8.0,125.0,7.0,11.0,1.0,0.0,85000.0,0.58528,3.898615881877353,6.661112428029922
42,42.0,8.0,125.0,7.0,12.0,1.0,0.0,85000.0,0.58528,4.138582751729935,7.071115964546772
43,43.0,8.0,125.0,7.0,13.0,1.0,0.0,85000.0,0.58528,4.400643979857584,7.518869566459786
44,44.0,8.0,125.0,7.0,14.0,1.0,0.0,85000.0,0.58528,4.59860211134862,7.85709764787558
45,45.0,8.0,125.0,7.0,15.0,1.0,0.0,85000.0,0.58528,4.868883895874642,8.318896760310693
46,46.0,8.0,125.0,7.0,16.0,1.0,0.0,85000.0,0.58528,5.237405030063785,8.948546046445777
47,47.0,8.0,125.0,7.0,17.0,1.0,0.0,85000.0,0.58528,5.705673914682122,9.748622735583178
48,48.0,6.0,250.0,7.0,2.0,1.0,0.0,13000.0,0.51328,1.1311539461477578,2.20377561203974
49,49.0,6.0,250.0,7.0,3.0,1.0,0.0,13000.0,0.51328,1.1410071290502313,2.222972118629659
50,50.0,6.0,250.0,7.0,4.0,1.0,0.0,13000.0,0.51328,1.1525802259959448,2.2455194552601796
51,51.0,6.0,250.0,7.0,5.0,1.0,0.0,13000.0,0.51328,1.1644723805909223,2.2686883973482748
52,52.0,6.0,250.0,7.0,6.0,1.0,0.0,13000.0,0.51328,1.1757534585606249,2.2906668067343845
53,53.0,6.0,250.0,7.0,7.0,1.0,0.0,13000.0,0.51328,1.1878763270685022,2.314285238210143
54,54.0,6.0,250.0,7.0,8.0,1.0,0.0,13000.0,0.51328,1.200032607077391,2.3379687637885582
55,55.0,6.0,250.0,7.0,9.0,1.0,0.0,13000.0,0.51328,1.2140673450932438,2.3653120033768
56,56.0,6.0,250.0,7.0,10.0,1.0,0.0,13000.0,0.51328,1.2317857634116647,2.3998319891904316
57,57.0,6.0,250.0,7.0,11.0,1.0,0.0,13000.0,0.51328,1.249189669925415,2.4337392260080564
58,58.0,6.0,250.0,7.0,12.0,1.0,0.0,13000.0,0.51328,1.2715953537215223,2.4773911972442377
59,59.0,6.0,250.0,7.0,13.0,1.0,0.0,13000.0,0.51328,1.2958150782938682,2.524577381339363
60,60.0,6.0,250.0,7.0,14.0,1.0,0.0,13000.0,0.51328,1.3113200459767356,2.55478500229258
61,61.0,6.0,250.0,7.0,15.0,1.0,0.0,13000.0,0.51328,1.3356586002089204,2.6022026967910703
62,62.0,6.0,250.0,7.0,16.0,1.0,0.0,13000.0,0.51328,1.3705482453941222,2.6701766002846834
63,63.0,6.0,250.0,7.0,17.0,1.0,0.0,13000.0,0.51328,1.4127571378689177,2.7524102592520996
64,64.0,7.0,250.0,7.0,2.0,1.0,0.0,25000.0,0.52512,1.3907667609018757,2.6484741790483617
65,65.0,7.0,250.0,7.0,3.0,1.0,0.0,25000.0,0.52512,1.4178292905014698,2.7000100748428353
66,66.0,7.0,250.0,7.0,4.0,1.0,0.0,25000.0,0.52512,1.4505381897460428,2.7622985027156512
67,67.0,7.0,250.0,7.0,5.0,1.0,0.0,25000.0,0.52512,1.480360916176976,2.8190907148403714
68,68.0,7.0,250.0,7.0,6.0,1.0,0.0,25000.0,0.52512,1.5115969563227836,2.878574337909018
69,69.0,7.0,250.0,7.0,7.0,1.0,0.0,25000.0,0.52512,1.5451283723250169,2.9424291063471526
70,70.0,7.0,250.0,7.0,8.0,1.0,0.0,25000.0,0.52512,1.5767457995607919,3.0026390150076017
71,71.0,7.0,250.0,7.0,9.0,1.0,0.0,25000.0,0.52512,1.615346771339619,3.0761478735138996
72,72.0,7.0,250.0,7.0,10.0,1.0,0.0,25000.0,0.52512,1.6621644817140642,3.165304086140433
73,73.0,7.0,250.0,7.0,11.0,1.0,0.0,25000.0,0.52512,1.7108813479614584,3.258076911870541
74,74.0,7.0,250.0,7.0,12.0,1.0,0.0,25000.0,0.52512,1.769345672589142,3.36941208217006
75,75.0,7.0,250.0,7.0,13.0,1.0,0.0,25000.0,0.52512,1.834527707692796,3.4935399674222953
76,76.0,7.0,250.0,7.0,14.0,1.0,0.0,25000.0,0.52512,1.8817465658372352,3.5834600964298353
77,77.0,7.0,250.0,7.0,15.0,1.0,0.0,25000.0,0.52512,1.9454137967574052,3.70470329973607
78,78.0,7.0,250.0,7.0,16.0,1.0,0.0,25000.0,0.52512,2.038704794447297,3.882359830985864
79,79.0,7.0,250.0,7.0,17.0,1.0,0.0,25000.0,0.52512,2.1535356517555906,4.101035290515673
80,80.0,8.0,250.0,7.0,2.0,1.0,0.0,43000.0,0.54304,1.8028198600781467,3.31986568222994
81,81.0,8.0,250.0,7.0,3.0,1.0,0.0,43000.0,0.54304,1.8554842847329012,3.4168464288687783
82,82.0,8.0,250.0,7.0,4.0,1.0,0.0,43000.0,0.54304,1.9208685690776386,3.537250605991527
83,83.0,8.0,250.0,7.0,5.0,1.0,0.0,43000.0,0.54304,1.9822484595926722,3.6502807520489693
84,84.0,8.0,250.0,7.0,6.0,1.0,0.0,43000.0,0.54304,2.043417500804639,3.762922622283145
85,85.0,8.0,250.0,7.0,7.0,1.0,0.0,43000.0,0.54304,2.1113395264021575,3.8880000117894773
86,86.0,8.0,250.0,7.0,8.0,1.0,0.0,43000.0,0.54304,2.175463591923302,4.00608351488528
87,87.0,8.0,250.0,7.0,9.0,1.0,0.0,43000.0,0.54304,2.250844310568875,4.144895975561423
88,88.0,8.0,250.0,7.0,10.0,1.0,0.0,43000.0,0.54304,2.346405684109084,4.320870808981077
89,89.0,8.0,250.0,7.0,11.0,1.0,0.0,43000.0,0.54304,2.4412010543960774,4.495435058920296
90,90.0,8.0,250.0,7.0,12.0,1.0,0.0,43000.0,0.54304,2.561429940912625,4.716834746819066
91,91.0,8.0,250.0,7.0,13.0,1.0,0.0,43000.0,0.54304,2.6925344139925653,4.958261663952132
92,92.0,8.0,250.0,7.0,14.0,1.0,0.0,43000.0,0.54304,2.7857602448283685,5.129935630576695
93,93.0,8.0,250.0,7.0,15.0,1.0,0.0,43000.0,0.54304,2.917737966089754,5.372970621114014
94,94.0,8.0,250.0,7.0,16.0,1.0,0.0,43000.0,0.54304,3.1039945893804517,5.715959394115446
95,95.0,8.0,250.0,7.0,17.0,1.0,0.0,43000.0,0.54304,3.3297906710863074,6.131759485648033
96,96.0,6.0,500.0,7.0,2.0,1.0,0.0,7000.0,0.5072,1.0498975938061181,2.069987369491558
97,97.0,6.0,500.0,7.0,3.0,1.0,0.0,7000.0,0.5072,1.0554889969213057,2.0810114292612494
98,98.0,6.0,500.0,7.0,4.0,1.0,0.0,7000.0,0.5072,1.0617108066737597,2.093278404325236
99,99.0,6.0,500.0,7.0,5.0,1.0,0.0,7000.0,0.5072,1.0675119217372486,2.104715934024544
