,n,sf,bw,cr,pwr,pa,br [bits/s],t_est [s],t_meas [s],Q [mC],I_avg [mA]
43,43.0,8.0,125.0,7.0,13.0,1.0,0.0,85000.0,0.58528,4.089250528306503,6.986827720589297
44,44.0,8.0,125.0,7.0,14.0,1.0,0.0,85000.0,0.58528,4.199697174902222,7.175535085603851
45,45.0,8.0,125.0,7.0,15.0,1.0,0.0,85000.0,0.58528,4.486673291003434,7.665857864617678
46,46.0,8.0,125.0,7.0,16.0,1.0,0.0,85000.0,0.58528,4.864946408807881,8.312169233200999
47,47.0,8.0,125.0,7.0,17.0,1.0,0.0,85000.0,0.58528,5.317189279134052,9.084864131926688
48,48.0,6.0,250.0,7.0,2.0,1.0,0.0,13000.0,0.51328,0.939569839792926,1.8305210407436994
49,49.0,6.0,250.0,7.0,3.0,1.0,0.0,13000.0,0.51328,0.949212436427988,1.8493072717191166
50,50.0,6.0,250.0,7.0,4.0,1.0,0.0,13000.0,0.51328,0.9618514108736317,1.873931208840461
51,51.0,6.0,250.0,7.0,5.0,1.0,0.0,13000.0,0.51328,0.973074261578804,1.8957961767043408
52,52.0,6.0,250.0,7.0,6.0,1.0,0.0,13000.0,0.51328,0.9840659750772086,1.9172108304964322
53,53.0,6.0,250.0,7.0,7.0,1.0,0.0,13000.0,0.51328,0.9961631832474764,1.940779269107459
54,54.0,6.0,250.0,7.0,8.0,1.0,0.0,13000.0,0.51328,1.0078830205390883,1.9636124932572638
55,55.0,6.0,250.0,7.0,9.0,1.0,0.0,13000.0,0.51328,1.0209491801305948,1.9890686957033097
56,56.0,6.0,250.0,7.0,10.0,1.0,0.0,13000.0,0.51328,1.038151695278711,2.0225835709139477
57,57.0,6.0,250.0,7.0,11.0,1.0,0.0,13000.0,0.51328,1.055043871006974,2.055493825995508
58,58.0,6.0,250.0,7.0,12.0,1.0,0.0,13000.0,0.51328,1.0771722951746325,2.098605624950578
59,59.0,6.0,250.0,7.0,13.0,1.0,0.0,13000.0,0.51328,1.1006735186441896,2.1443919861365917
60,60.0,6.0,250.0,7.0,14.0,1.0,0.0,13000.0,0.51328,1.1126703832565443,2.1677649299730057
61,61.0,6.0,250.0,7.0,15.0,1.0,0.0,13000.0,0.51328,1.136426243303548,2.2140473879822866
62,62.0,6.0,250.0,7.0,16.0,1.0,0.0,13000.0,0.51328,1.170656592842585,2.280736815856034
63,63.0,6.0,250.0,7.0,17.0,1.0,0.0,13000.0,0.51328,1.21109343055031,2.3595180613900992
64,64.0,7.0,250.0,7.0,2.0,1.0,0.0,25000.0,0.52512,1.1861260717809357,2.2587714651526043
65,65.0,7.0,250.0,7.0,3.0,1.0,0.0,25000.0,0.52512,1.2122400847928274,2.3085010755500215
66,66.0,7.0,250.0,7.0,4.0,1.0,0.0,25000.0,0.52512,1.2435150994191715,2.368058918759848
67,67.0,7.0,250.0,7.0,5.0,1.0,0.0,25000.0,0.52512,1.2739979691004977,2.426108259255975
68,68.0,7.0,250.0,7.0,6.0,1.0,0.0,25000.0,0.52512,1.3046453165071703,2.484470819064538
69,69.0,7.0,250.0,7.0,7.0,1.0,0.0,25000.0,0.52512,1.3373936982593984,2.5468344345281047
70,70.0,7.0,250.0,7.0,8.0,1.0,0.0,25000.0,0.52512,1.368164473149726,2.6054320405806783
71,71.0,7.0,250.0,7.0,9.0,1.0,0.0,25000.0,0.52512,1.4046814412259776,2.674972275338927
72,72.0,7.0,250.0,7.0,10.0,1.0,0.0,25000.0,0.52512,1.4522383334119657,2.76553613157367
73,73.0,7.0,250.0,7.0,11.0,1.0,0.0,25000.0,0.52512,1.497100349181607,2.8509680628839256
74,74.0,7.0,250.0,7.0,12.0,1.0,0.0,25000.0,0.52512,1.5553997304665872,2.961989127183476
75,75.0,7.0,250.0,7.0,13.0,1.0,0.0,25000.0,0.52512,1.61909323275303,3.083282359752114
76,76.0,7.0,250.0,7.0,14.0,1.0,0.0,25000.0,0.52512,1.6488905464659378,3.140026177761155
77,77.0,7.0,250.0,7.0,15.0,1.0,0.0,25000.0,0.52512,1.714648710326776,3.265251200348065
78,78.0,7.0,250.0,7.0,16.0,1.0,0.0,25000.0,0.52512,1.8135601565989379,3.4536109015062038
79,79.0,7.0,250.0,7.0,17.0,1.0,0.0,25000.0,0.52512,1.926222010570927,3.6681558702219053
80,80.0,8.0,250.0,7.0,2.0,1.0,0.0,43000.0,0.54304,1.5759196100110917,2.9020322812520107
81,81.0,8.0,250.0,7.0,3.0,1.0,0.0,43000.0,0.54304,1.6288920032489271,2.9995801474088966
82,82.0,8.0,250.0,7.0,4.0,1.0,0.0,43000.0,0.54304,1.6926210498421308,3.1169362290846547
83,83.0,8.0,250.0,7.0,5.0,1.0,0.0,43000.0,0.54304,1.7521477552523748,3.226553762618545
84,84.0,8.0,250.0,7.0,6.0,1.0,0.0,43000.0,0.54304,1.813991584731765,3.3404382453074635
85,85.0,8.0,250.0,7.0,7.0,1.0,0.0,43000.0,0.54304,1.8800647633176788,3.4621110108236572
86,86.0,8.0,250.0,7.0,8.0,1.0,0.0,43000.0,0.54304,1.9416116925754103,3.5754487562157675
87,87.0,8.0,250.0,7.0,9.0,1.0,0.0,43000.0,0.54304,2.0142921953174073,3.709288809880317
88,88.0,8.0,250.0,7.0,10.0,1.0,0.0,43000.0,0.54304,2.107612598435079,3.88113692994085
89,89.0,8.0,250.0,7.0,11.0,1.0,0.0,43000.0,0.54304,2.1992747809627726,4.049931461702219
90,90.0,8.0,250.0,7.0,12.0,1.0,0.0,43000.0,0.54304,2.316278486461248,4.265392027219446
91,91.0,8.0,250.0,7.0,13.0,1.0,0.0,43000.0,0.54304,2.4457434422638866,4.503799797922596
92,92.0,8.0,250.0,7.0,14.0,1.0,0.0,43000.0,0.54304,2.497497087289568,4.599103357560343
93,93.0,8.0,250.0,7.0,15.0,1.0,0.0,43000.0,0.54304,2.6310650282968213,4.845066713864211
94,94.0,8.0,250.0,7.0,16.0,1.0,0.0,43000.0,0.54304,2.8246726262990425,5.201592196337365
95,95.0,8.0,250.0,7.0,17.0,1.0,0.0,43000.0,0.54304,3.0487714301759006,5.614266776252027
96,96.0,6.0,500.0,7.0,2.0,1.0,0.0,7000.0,0.5072,0.864531355920083,1.7045176575711416
97,97.0,6.0,500.0,7.0,3.0,1.0,0.0,7000.0,0.5072,0.8687940509838222,1.7129220248103751
98,98.0,6.0,500.0,7.0,4.0,1.0,0.0,7000.0,0.5072,0.8750445720071429,1.7252456072696036
99,99.0,6.0,500.0,7.0,5.0,1.0,0.0,7000.0,0.5072,0.8801540704561108,1.7353195395428054
