,n,sf,bw,cr,pwr,pa,br [bits/s],t_est [s],t_meas [s],Q [mC],I_avg [mA]
18,18.0,7.0,125.0,7.0,4.0,1.0,0.0,50000.0,0.028050000000000002,0.9216225334354977,32.856418304295815
19,19.0,7.0,125.0,7.0,5.0,1.0,0.0,50000.0,0.028050000000000002,0.9817074047116657,34.99848145139628
20,20.0,7.0,125.0,7.0,6.0,1.0,0.0,50000.0,0.02809,1.0439415762620092,37.1641714582417
21,21.0,7.0,125.0,7.0,7.0,1.0,0.0,50000.0,0.02809,1.1104360380895326,39.53136483052804
22,22.0,7.0,125.0,7.0,8.0,1.0,0.0,50000.0,0.028059999999999998,1.1747119181684496,41.86428788911082
23,23.0,7.0,125.0,7.0,9.0,1.0,0.0,50000.0,0.028120000000000003,1.251000680299995,44.487933154338364
24,24.0,7.0,125.0,7.0,10.0,1.0,0.0,50000.0,0.028050000000000002,1.3470829013177206,48.02434585802925
25,25.0,7.0,125.0,7.0,11.0,1.0,0.0,50000.0,0.028050000000000002,1.4416450620013306,51.39554588240037
26,26.0,7.0,125.0,7.0,12.0,1.0,0.0,50000.0,0.028120000000000003,1.5615634903623192,55.53212981373823
27,27.0,7.0,125.0,7.0,13.0,1.0,0.0,50000.0,0.028079999999999997,1.6919769534731446,60.255589511151875
28,28.0,7.0,125.0,7.0,14.0,1.0,0.0,50000.0,0.028120000000000003,1.7839739863858617,63.44146466521556
29,29.0,7.0,125.0,7.0,15.0,1.0,0.0,50000.0,0.02809,1.9168648968970923,68.24011736906701
30,30.0,7.0,125.0,7.0,16.0,1.0,0.0,50000.0,0.028059999999999998,2.1028525290824662,74.94128756530529
31,31.0,7.0,125.0,7.0,17.0,1.0,0.0,50000.0,0.02809,2.331144217802666,82.98840220016609
32,32.0,8.0,125.0,7.0,2.0,1.0,0.0,85000.0,0.055979999999999995,1.6043277461688628,28.658945090547746
33,33.0,8.0,125.0,7.0,3.0,1.0,0.0,85000.0,0.05596,1.7100992701045177,30.559315048329477
34,34.0,8.0,125.0,7.0,4.0,1.0,0.0,85000.0,0.055990000000000005,1.8417025226337702,32.89341887183015
35,35.0,8.0,125.0,7.0,5.0,1.0,0.0,85000.0,0.05596,1.961450521462252,35.050938553649964
36,36.0,8.0,125.0,7.0,6.0,1.0,0.0,85000.0,0.055979999999999995,2.0853443746797393,37.25159654661914
37,37.0,8.0,125.0,7.0,7.0,1.0,0.0,85000.0,0.055990000000000005,2.2192166980507846,39.635947455809685
38,38.0,8.0,125.0,7.0,8.0,1.0,0.0,85000.0,0.055990000000000005,2.346876874226683,41.91600061129992
39,39.0,8.0,125.0,7.0,9.0,1.0,0.0,85000.0,0.05596,2.4996221313370652,44.66801521331424
40,40.0,8.0,125.0,7.0,10.0,1.0,0.0,85000.0,0.05601,2.690851618520521,48.04234276951475
41,41.0,8.0,125.0,7.0,11.0,1.0,0.0,85000.0,0.05596,2.8780545108098696,51.43056666922569
42,42.0,8.0,125.0,7.0,12.0,1.0,0.0,85000.0,0.055990000000000005,3.1185899828541013,55.69905309616183
43,43.0,8.0,125.0,7.0,13.0,1.0,0.0,85000.0,0.05602,3.3843472385792746,60.41319597606702
44,44.0,8.0,125.0,7.0,14.0,1.0,0.0,85000.0,0.05596,3.572435622054116,63.83909260282551
45,45.0,8.0,125.0,7.0,15.0,1.0,0.0,85000.0,0.05596,3.838347001107664,68.59090423709192
46,46.0,8.0,125.0,7.0,16.0,1.0,0.0,85000.0,0.05596,4.215148927982339,75.32431965658218
47,47.0,8.0,125.0,7.0,17.0,1.0,0.0,85000.0,0.055979999999999995,4.663124444159947,83.29982929903443
48,48.0,6.0,250.0,7.0,2.0,1.0,0.0,13000.0,0.00536,0.15210109331210558,28.377069647780893
49,49.0,6.0,250.0,7.0,3.0,1.0,0.0,13000.0,0.00536,0.16178779642443825,30.1842903776937
50,50.0,6.0,250.0,7.0,4.0,1.0,0.0,13000.0,0.00537,0.17416781772106837,32.4334856091375
51,51.0,6.0,250.0,7.0,5.0,1.0,0.0,13000.0,0.00534,0.1850346004080854,34.650674233723855
52,52.0,6.0,250.0,7.0,6.0,1.0,0.0,13000.0,0.00537,0.1968866260239957,36.66417616834185
53,53.0,6.0,250.0,7.0,7.0,1.0,0.0,13000.0,0.00534,0.20927427583862182,39.18993929562206
54,54.0,6.0,250.0,7.0,8.0,1.0,0.0,13000.0,0.00536,0.22146747157352228,41.318558129388485
55,55.0,6.0,250.0,7.0,9.0,1.0,0.0,13000.0,0.00534,0.23568506986516968,44.13578087362728
56,56.0,6.0,250.0,7.0,10.0,1.0,0.0,13000.0,0.00538,0.2534785313631652,47.114968654863425
