,n,sf,bw,cr,pwr,pa,br [bits/s],t_est [s],t_meas [s],Q [mC],I_avg [mA]
30,30.0,7.0,125.0,7.0,16.0,1.0,0.0,50000.0,0.55008,2.914246305215196,5.297859048166078
31,31.0,7.0,125.0,7.0,17.0,1.0,0.0,50000.0,0.55008,3.1392471262611616,5.706891954372385
32,32.0,8.0,125.0,7.0,2.0,1.0,0.0,85000.0,0.58528,2.433327216637814,4.157543768175598
33,33.0,8.0,125.0,7.0,3.0,1.0,0.0,85000.0,0.58528,2.538878099005128,4.337886309125765
34,34.0,8.0,125.0,7.0,4.0,1.0,0.0,85000.0,0.58528,2.669563078372791,4.561172564196267
35,35.0,8.0,125.0,7.0,5.0,1.0,0.0,85000.0,0.58528,2.7865690356318558,4.76108706197351
36,36.0,8.0,125.0,7.0,6.0,1.0,0.0,85000.0,0.58528,2.913079090376421,4.977240107942218
37,37.0,8.0,125.0,7.0,7.0,1.0,0.0,85000.0,0.58528,3.045373373518282,5.203275993572789
38,38.0,8.0,125.0,7.0,8.0,1.0,0.0,85000.0,0.58528,3.173221573072125,5.421715372252811
39,39.0,8.0,125.0,7.0,9.0,1.0,0.0,85000.0,0.58528,3.319802015269879,5.672160359605452
40,40.0,8.0,125.0,7.0,10.0,1.0,0.0,85000.0,0.58528,3.507374980875861,5.992644513524913
41,41.0,8.0,125.0,7.0,11.0,1.0,0.0,85000.0,0.58528,3.6888305252959923,6.302676539939845
42,42.0,8.0,125.0,7.0,12.0,1.0,0.0,85000.0,0.58528,3.9221277598102597,6.7012844447277535
43,43.0,8.0,125.0,7.0,13.0,1.0,0.0,85000.0,0.58528,4.1847935977973485,7.150071073327892
44,44.0,8.0,125.0,7.0,14.0,1.0,0.0,85000.0,0.58528,4.31070262584735,7.365197214747385
45,45.0,8.0,125.0,7.0,15.0,1.0,0.0,85000.0,0.58528,4.58786482615088,7.838752094981683
46,46.0,8.0,125.0,7.0,16.0,1.0,0.0,85000.0,0.58528,4.9729837694376835,8.496760130941913
47,47.0,8.0,125.0,7.0,17.0,1.0,0.0,85000.0,0.58528,5.417258120180473,9.25584014519627
48,48.0,6.0,250.0,7.0,2.0,1.0,0.0,13000.0,0.51328,0.9962606086185823,1.9409690785118892
49,49.0,6.0,250.0,7.0,3.0,1.0,0.0,13000.0,0.51328,1.0062264131443677,1.9603850006709158
50,50.0,6.0,250.0,7.0,4.0,1.0,0.0,13000.0,0.51328,1.018267813120171,1.9838447107235253
51,51.0,6.0,250.0,7.0,5.0,1.0,0.0,13000.0,0.51328,1.0291474177498323,2.005040947922834
52,52.0,6.0,250.0,7.0,6.0,1.0,0.0,13000.0,0.51328,1.041101469199545,2.028330480828291
53,53.0,6.0,250.0,7.0,7.0,1.0,0.0,13000.0,0.51328,1.0536509683428874,2.0527800973014485
54,54.0,6.0,250.0,7.0,8.0,1.0,0.0,13000.0,0.51328,1.0654150421167268,2.075699505370805
55,55.0,6.0,250.0,7.0,9.0,1.0,0.0,13000.0,0.51328,1.0792127771936155,2.102581002948908
56,56.0,6.0,250.0,7.0,10.0,1.0,0.0,13000.0,0.51328,1.0964182801121756,2.1361016990963524
57,57.0,6.0,250.0,7.0,11.0,1.0,0.0,13000.0,0.51328,1.1137737115161868,2.169914494069878
58,58.0,6.0,250.0,7.0,12.0,1.0,0.0,13000.0,0.51328,1.1352654608890265,2.2117858885774364
59,59.0,6.0,250.0,7.0,13.0,1.0,0.0,13000.0,0.51328,1.1592871973035677,2.2585863413800804
60,60.0,6.0,250.0,7.0,14.0,1.0,0.0,13000.0,0.51328,1.1719006813746589,2.283160616767961
61,61.0,6.0,250.0,7.0,15.0,1.0,0.0,13000.0,0.51328,1.1966770472372104,2.3314312796859618
62,62.0,6.0,250.0,7.0,16.0,1.0,0.0,13000.0,0.51328,1.2321102883262562,2.4004642462715404
63,63.0,6.0,250.0,7.0,17.0,1.0,0.0,13000.0,0.51328,1.271941227277383,2.4780650469088665
64,64.0,7.0,250.0,7.0,2.0,1.0,0.0,25000.0,0.52512,1.2477205694548037,2.3760675073408053
65,65.0,7.0,250.0,7.0,3.0,1.0,0.0,25000.0,0.52512,1.274114910206474,2.4263309533182396
66,66.0,7.0,250.0,7.0,4.0,1.0,0.0,25000.0,0.52512,1.305966647586148,2.486987065025419
67,67.0,7.0,250.0,7.0,5.0,1.0,0.0,25000.0,0.52512,1.335835255597904,2.5438666506663314
68,68.0,7.0,250.0,7.0,6.0,1.0,0.0,25000.0,0.52512,1.3670184716295664,2.6032496793676994
69,69.0,7.0,250.0,7.0,7.0,1.0,0.0,25000.0,0.52512,1.400720949814229,2.6674302060752377
70,70.0,7.0,250.0,7.0,8.0,1.0,0.0,25000.0,0.52512,1.431987319371392,2.7269715862496033
71,71.0,7.0,250.0,7.0,9.0,1.0,0.0,25000.0,0.52512,1.4697108007809496,2.798809416478042
72,72.0,7.0,250.0,7.0,10.0,1.0,0.0,25000.0,0.52512,1.5158027240637124,2.886583493418099
73,73.0,7.0,250.0,7.0,11.0,1.0,0.0,25000.0,0.52512,1.561485924381121,2.9735792283308977
74,74.0,7.0,250.0,7.0,12.0,1.0,0.0,25000.0,0.52512,1.619975897978222,3.084963242645913
75,75.0,7.0,250.0,7.0,13.0,1.0,0.0,25000.0,0.52512,1.684545445664454,3.2079247517985485
76,76.0,7.0,250.0,7.0,14.0,1.0,0.0,25000.0,0.52512,1.7174465887135861,3.270579274667859
77,77.0,7.0,250.0,7.0,15.0,1.0,0.0,25000.0,0.52512,1.7841700927283957,3.3976426202170846
78,78.0,7.0,250.0,7.0,16.0,1.0,0.0,25000.0,0.52512,1.881398336205124,3.582796953468015
79,79.0,7.0,250.0,7.0,17.0,1.0,0.0,25000.0,0.52512,1.9927159509469878,3.7947820516205586
80,80.0,8.0,250.0,7.0,2.0,1.0,0.0,43000.0,0.54304,1.6443434525329765,3.0280337590840025
81,81.0,8.0,250.0,7.0,3.0,1.0,0.0,43000.0,0.54304,1.6973053709279677,3.125562335975191
82,82.0,8.0,250.0,7.0,4.0,1.0,0.0,43000.0,0.54304,1.7635880704041533,3.247620931062451
83,83.0,8.0,250.0,7.0,5.0,1.0,0.0,43000.0,0.54304,1.822349757065911,3.3558296940665717
84,84.0,8.0,250.0,7.0,6.0,1.0,0.0,43000.0,0.54304,1.8841860517385431,3.469700301522067
85,85.0,8.0,250.0,7.0,7.0,1.0,0.0,43000.0,0.54304,1.9505209950457794,3.5918551028391636
86,86.0,8.0,250.0,7.0,8.0,1.0,0.0,43000.0,0.54304,2.0150903916570986,3.710758676445747
87,87.0,8.0,250.0,7.0,9.0,1.0,0.0,43000.0,0.54304,2.090322637588136,3.8492977268491018
88,88.0,8.0,250.0,7.0,10.0,1.0,0.0,43000.0,0.54304,2.182784891259467,4.019565577599195
89,89.0,8.0,250.0,7.0,11.0,1.0,0.0,43000.0,0.54304,2.2745550670564953,4.188558977343281
90,90.0,8.0,250.0,7.0,12.0,1.0,0.0,43000.0,0.54304,2.392676118119274,4.406077117927361
91,91.0,8.0,250.0,7.0,13.0,1.0,0.0,43000.0,0.54304,2.521992463709603,4.644211225157637
92,92.0,8.0,250.0,7.0,14.0,1.0,0.0,43000.0,0.54304,2.585408658354602,4.760991194671852
93,93.0,8.0,250.0,7.0,15.0,1.0,0.0,43000.0,0.54304,2.717402825905803,5.004056470804735
94,94.0,8.0,250.0,7.0,16.0,1.0,0.0,43000.0,0.54304,2.9072035630021196,5.353571676123527
95,95.0,8.0,250.0,7.0,17.0,1.0,0.0,43000.0,0.54304,3.1379615476242924,5.7785090373163905
96,96.0,6.0,500.0,7.0,2.0,1.0,0.0,7000.0,0.5072,0.920048691375034,1.8139761265280638
97,97.0,6.0,500.0,7.0,3.0,1.0,0.0,7000.0,0.5072,0.9253100613457447,1.8243494900349857
98,98.0,6.0,500.0,7.0,4.0,1.0,0.0,7000.0,0.5072,0.9305371859107349,1.8346553349975057
99,99.0,6.0,500.0,7.0,5.0,1.0,0.0,7000.0,0.5072,0.9368068152341259,1.8470165915499328
