,n,sf,bw,cr,pwr,pa,br [bits/s],t_est [s],t_meas [s],Q [mC],I_avg [mA]
46,46.0,8.0,125.0,7.0,16.0,1.0,0.0,85000.0,0.05602,5.399040178866645,96.37701140426
47,47.0,8.0,125.0,7.0,17.0,1.0,0.0,85000.0,0.055979999999999995,5.850603546163575,104.5123891776273
48,48.0,6.0,250.0,7.0,2.0,1.0,0.0,13000.0,0.00536,0.1869198393362129,34.87310435377106
49,49.0,6.0,250.0,7.0,3.0,1.0,0.0,13000.0,0.00536,0.19996978624880038,37.30779594194037
50,50.0,6.0,250.0,7.0,4.0,1.0,0.0,13000.0,0.00539,0.21589946969134804,40.0555602395822
51,51.0,6.0,250.0,7.0,5.0,1.0,0.0,13000.0,0.00536,0.2298689776693239,42.88600329651565
52,52.0,6.0,250.0,7.0,6.0,1.0,0.0,13000.0,0.00537,0.24390245039833525,45.41945072594697
53,53.0,6.0,250.0,7.0,7.0,1.0,0.0,13000.0,0.00536,0.2614826333087946,48.784073378506456
54,54.0,6.0,250.0,7.0,8.0,1.0,0.0,13000.0,0.00537,0.278136590644137,51.79452339741844
55,55.0,6.0,250.0,7.0,9.0,1.0,0.0,13000.0,0.00536,0.2992668723209013,55.833371701660695
56,56.0,6.0,250.0,7.0,10.0,1.0,0.0,13000.0,0.00537,0.31739936517502426,59.106027034455174
57,57.0,6.0,250.0,7.0,11.0,1.0,0.0,13000.0,0.00537,0.33679485988776026,62.71785100330732
58,58.0,6.0,250.0,7.0,12.0,1.0,0.0,13000.0,0.00539,0.3629814598411557,67.34349904288604
59,59.0,6.0,250.0,7.0,13.0,1.0,0.0,13000.0,0.0054,0.39259617266926083,72.702994938752
60,60.0,6.0,250.0,7.0,14.0,1.0,0.0,13000.0,0.00539,0.4216053734879769,78.21992086975453
61,61.0,6.0,250.0,7.0,15.0,1.0,0.0,13000.0,0.00536,0.45754100840211775,85.36212843323092
62,62.0,6.0,250.0,7.0,16.0,1.0,0.0,13000.0,0.00536,0.4996163186583751,93.21199974969684
63,63.0,6.0,250.0,7.0,17.0,1.0,0.0,13000.0,0.00536,0.5422147054396548,101.15945997008484
64,64.0,7.0,250.0,7.0,2.0,1.0,0.0,25000.0,0.014150000000000001,0.493071621580096,34.846050995059784
65,65.0,7.0,250.0,7.0,3.0,1.0,0.0,25000.0,0.01416,0.5282936840259257,37.308875990531476
66,66.0,7.0,250.0,7.0,4.0,1.0,0.0,25000.0,0.01416,0.5693327730145121,40.207116738313005
67,67.0,7.0,250.0,7.0,5.0,1.0,0.0,25000.0,0.01413,0.6071374689285832,42.96797373875324
68,68.0,7.0,250.0,7.0,6.0,1.0,0.0,25000.0,0.01416,0.6491157253337079,45.8415060263918
69,69.0,7.0,250.0,7.0,7.0,1.0,0.0,25000.0,0.01414,0.6966316369209312,49.266735284365716
70,70.0,7.0,250.0,7.0,8.0,1.0,0.0,25000.0,0.01413,0.7436811070738633,52.6313593116676
71,71.0,7.0,250.0,7.0,9.0,1.0,0.0,25000.0,0.01413,0.7998766910450839,56.60839993241924
72,72.0,7.0,250.0,7.0,10.0,1.0,0.0,25000.0,0.01417,0.8728447750841617,61.5980786933071
73,73.0,7.0,250.0,7.0,11.0,1.0,0.0,25000.0,0.01413,0.8987160550651414,63.60340092463846
74,74.0,7.0,250.0,7.0,12.0,1.0,0.0,25000.0,0.014150000000000001,0.9707264652657103,68.60257705058022
75,75.0,7.0,250.0,7.0,13.0,1.0,0.0,25000.0,0.01413,1.045055857008709,73.96007480599496
76,76.0,7.0,250.0,7.0,14.0,1.0,0.0,25000.0,0.01413,1.1298119122500216,79.95838020170004
77,77.0,7.0,250.0,7.0,15.0,1.0,0.0,25000.0,0.01413,1.221486779588424,86.44633967363228
78,78.0,7.0,250.0,7.0,16.0,1.0,0.0,25000.0,0.01413,1.3406898971280512,94.8825121817446
79,79.0,7.0,250.0,7.0,17.0,1.0,0.0,25000.0,0.014150000000000001,1.4499512026178383,102.4700496549709
80,80.0,8.0,250.0,7.0,2.0,1.0,0.0,43000.0,0.02809,0.9823869698478855,34.97283623523978
81,81.0,8.0,250.0,7.0,3.0,1.0,0.0,43000.0,0.02809,1.052491907209177,37.46856202239861
82,82.0,8.0,250.0,7.0,4.0,1.0,0.0,43000.0,0.028120000000000003,1.1354939732541445,40.38029776863956
83,83.0,8.0,250.0,7.0,5.0,1.0,0.0,43000.0,0.028079999999999997,1.210300212665754,43.101859425418596
84,84.0,8.0,250.0,7.0,6.0,1.0,0.0,43000.0,0.028079999999999997,1.2943220889087728,46.09409148535516
85,85.0,8.0,250.0,7.0,7.0,1.0,0.0,43000.0,0.028120000000000003,1.3890212017550452,49.39620205387784
86,86.0,8.0,250.0,7.0,8.0,1.0,0.0,43000.0,0.02809,1.482837461512782,52.78880247464514
87,87.0,8.0,250.0,7.0,9.0,1.0,0.0,43000.0,0.028120000000000003,1.596009991815789,56.75711208448752
88,88.0,8.0,250.0,7.0,10.0,1.0,0.0,43000.0,0.028079999999999997,1.7409529269998956,61.9997481125319
89,89.0,8.0,250.0,7.0,11.0,1.0,0.0,43000.0,0.028120000000000003,1.793876319789952,63.793610234351064
90,90.0,8.0,250.0,7.0,12.0,1.0,0.0,43000.0,0.02809,1.9318041565260204,68.77195288451479
91,91.0,8.0,250.0,7.0,13.0,1.0,0.0,43000.0,0.02809,2.086708184557067,74.2865142241747
92,92.0,8.0,250.0,7.0,14.0,1.0,0.0,43000.0,0.028079999999999997,2.251882479834161,80.19524500833907
93,93.0,8.0,250.0,7.0,15.0,1.0,0.0,43000.0,0.028079999999999997,2.437772319624989,86.81525354789848
94,94.0,8.0,250.0,7.0,16.0,1.0,0.0,43000.0,0.02811,2.674547332779446,95.14576068229974
95,95.0,8.0,250.0,7.0,17.0,1.0,0.0,43000.0,0.028079999999999997,2.897715132124854,103.19498333777972
96,96.0,6.0,500.0,7.0,2.0,1.0,0.0,7000.0,0.00281,0.09490305015066866,33.77332745575397
97,97.0,6.0,500.0,7.0,3.0,1.0,0.0,7000.0,0.00277,0.10123577661467097,36.54721177424945
98,98.0,6.0,500.0,7.0,4.0,1.0,0.0,7000.0,0.00281,0.10937425990149256,38.92322416423223
99,99.0,6.0,500.0,7.0,5.0,1.0,0.0,7000.0,0.00277,0.11603605449013861,41.890272379111416
100,100.0,6.0,500.0,7.0,6.0,1.0,0.0,7000.0,0.00281,0.12413957309013457,44.17778401784148
101,101.0,6.0,500.0,7.0,7.0,1.0,0.0,7000.0,0.00277,0.13273051597360438,47.917153781084615
102,102.0,6.0,500.0,7.0,8.0,1.0,0.0,7000.0,0.00277,0.14144925653245735,51.0647135496236
103,103.0,6.0,500.0,7.0,9.0,1.0,0.0,7000.0,0.00278,0.1522528455939448,54.76721064530389
104,104.0,6.0,500.0,7.0,10.0,1.0,0.0,7000.0,0.00281,0.1605943163287924,57.15100225223929
105,105.0,6.0,500.0,7.0,11.0,1.0,0.0,7000.0,0.00279,0.17001484176603604,60.93721927098066
106,106.0,6.0,500.0,7.0,12.0,1.0,0.0,7000.0,0.00277,0.1819731208970187,65.69426747184791
107,107.0,6.0,500.0,7.0,13.0,1.0,0.0,7000.0,0.00281,0.19709643402863222,70.14107972549189
108,108.0,6.0,500.0,7.0,14.0,1.0,0.0,7000.0,0.00277,0.21222165489805672,76.61431584767391
109,109.0,6.0,500.0,7.0,15.0,1.0,0.0,7000.0,0.00278,0.22955193911524271,82.57263996951177
110,110.0,6.0,500.0,7.0,16.0,1.0,0.0,7000.0,0.00277,0.25118308381787563,90.67981365266269
111,111.0,6.0,500.0,7.0,17.0,1.0,0.0,7000.0,0.0028,0.27233553912455905,97.26269254448538
112,112.0,7.0,500.0,7.0,2.0,1.0,0.0,13000.0,0.0071600000000000006,0.251009210716643,35.05715233472667
113,113.0,7.0,500.0,7.0,3.0,1.0,0.0,13000.0,0.0071600000000000006,0.2687458688909626,37.53433923058137
114,114.0,7.0,500.0,7.0,4.0,1.0,0.0,13000.0,0.00718,0.28971523403517585,40.35031114696043
115,115.0,7.0,500.0,7.0,5.0,1.0,0.0,13000.0,0.0071600000000000006,0.3084843282393316,43.084403385381506
116,116.0,7.0,500.0,7.0,6.0,1.0,0.0,13000.0,0.00719,0.32976625182113695,45.86456909890639
117,117.0,7.0,500.0,7.0,7.0,1.0,0.0,13000.0,0.00719,0.3535910198599237,49.178166878987994
118,118.0,7.0,500.0,7.0,8.0,1.0,0.0,13000.0,0.00719,0.37709455732631614,52.44708724983534
119,119.0,7.0,500.0,7.0,9.0,1.0,0.0,13000.0,0.00719,0.4057656548430834,56.43472250946918
120,120.0,7.0,500.0,7.0,10.0,1.0,0.0,13000.0,0.00719,0.42554984441497734,59.186348319190174
121,121.0,7.0,500.0,7.0,11.0,1.0,0.0,13000.0,0.0071600000000000006,0.45264597666910134,63.218711825293475
122,122.0,7.0,500.0,7.0,12.0,1.0,0.0,13000.0,0.00719,0.4867020544372188,67.69152356567716
123,123.0,7.0,500.0,7.0,13.0,1.0,0.0,13000.0,0.00718,0.5255329229949143,73.19400041711899
124,124.0,7.0,500.0,7.0,14.0,1.0,0.0,13000.0,0.0071600000000000006,0.5673067582228738,79.23278746129522
125,125.0,7.0,500.0,7.0,15.0,1.0,0.0,13000.0,0.0071600000000000006,0.6135818912100939,85.69579486174494
126,126.0,7.0,500.0,7.0,16.0,1.0,0.0,13000.0,0.00715,0.6726145651940507,94.07196716000709
127,127.0,7.0,500.0,7.0,17.0,1.0,0.0,13000.0,0.00715,0.7303753216736556,102.15039463967211
128,128.0,8.0,500.0,7.0,2.0,1.0,0.0,22000.0,0.014150000000000001,0.5004798646926436,35.36960174506315
129,129.0,8.0,500.0,7.0,3.0,1.0,0.0,22000.0,0.01416,0.535231849088781,37.79885939892521
130,130.0,8.0,500.0,7.0,4.0,1.0,0.0,22000.0,0.01416,0.5771954693422221,40.7623919026993
131,131.0,8.0,500.0,7.0,5.0,1.0,0.0,22000.0,0.01413,0.6144246162665072,43.48369541871955
132,132.0,8.0,500.0,7.0,6.0,1.0,0.0,22000.0,0.01413,0.6559746912621843,46.42425274325438
133,133.0,8.0,500.0,7.0,7.0,1.0,0.0,22000.0,0.01417,0.7044145020061432,49.711679746375665
134,134.0,8.0,500.0,7.0,8.0,1.0,0.0,22000.0,0.01416,0.7522379344354556,53.12414791210844
